sourceId,source,sourcePath,slug,nameEn,nameFr,category,primaryMusclesFr,secondaryMusclesFr,equipmentFr,difficulty,movementType,instructionsFr,commonMistakesFr,imagePath,animationPath,thumbnailPath,isActive,isVariant,canonicalKey,canonicalSlug,variantLabelFr
Band_Skull_Crusher,ExerciseDB,exercises/Band_Skull_Crusher/exercise.json,band-skull-crusher,Band Skull Crusher,Band Skull Crusher,Bras,"[""Triceps""]",[],"[""Élastique""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur triceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/band-skull-crusher/image.webp,/media/exercises/band-skull-crusher/animation.webp,/media/exercises/band-skull-crusher/thumbnail.webp,True,False,band-skull-crusher,band-skull-crusher,
Barbell_Ab_Rollout,ExerciseDB,exercises/Barbell_Ab_Rollout/exercise.json,barre-ab-rollout,Barbell Ab Rollout,Barre Ab Rollout,Abdos,"[""Abdominaux""]","[""Lombaires"", ""Épaules""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-ab-rollout/image.webp,/media/exercises/barre-ab-rollout/animation.webp,/media/exercises/barre-ab-rollout/thumbnail.webp,True,False,barbell-ab-rollout,barre-ab-rollout,
Barbell_Ab_Rollout_-_On_Knees,ExerciseDB,exercises/Barbell_Ab_Rollout_-_On_Knees/exercise.json,barre-ab-rollout-sur-knees,Barbell Ab Rollout - On Knees,Barre Ab Rollout sur Knees,Abdos,"[""Abdominaux""]","[""Lombaires"", ""Épaules""]","[""Barre""]",Avancé,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-ab-rollout-sur-knees/image.webp,/media/exercises/barre-ab-rollout-sur-knees/animation.webp,/media/exercises/barre-ab-rollout-sur-knees/thumbnail.webp,True,False,barbell-ab-rollout-on-knees,barre-ab-rollout-sur-knees,
Barbell_Bench_Press_-_Medium_Grip,ExerciseDB,exercises/Barbell_Bench_Press_-_Medium_Grip/exercise.json,developpe-couche-barre-prise-moyenne,Barbell Bench Press - Medium Grip,Développé couché barre prise moyenne,Pectoraux,"[""Pectoraux""]","[""Épaules"", ""Triceps""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/developpe-couche-barre-prise-moyenne/image.webp,/media/exercises/developpe-couche-barre-prise-moyenne/animation.webp,/media/exercises/developpe-couche-barre-prise-moyenne/thumbnail.webp,True,True,barbell-bench-press,developpe-couche-barre-prise-moyenne,Prise moyenne
Barbell_Curl,ExerciseDB,exercises/Barbell_Curl/exercise.json,barre-curl,Barbell Curl,Barre Curl,Bras,"[""Biceps""]","[""Avant-bras""]","[""Barre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur biceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-curl/image.webp,/media/exercises/barre-curl/animation.webp,/media/exercises/barre-curl/thumbnail.webp,True,False,barbell-curl,barre-curl,
Barbell_Curls_Lying_Against_An_Incline,ExerciseDB,exercises/Barbell_Curls_Lying_Against_An_Incline/exercise.json,barre-curls-lying-against-an-incline,Barbell Curls Lying Against An Incline,Barre Curls Lying Against An Incline,Bras,"[""Biceps""]",[],"[""Barre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur biceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-curls-lying-against-an-incline/image.webp,/media/exercises/barre-curls-lying-against-an-incline/animation.webp,/media/exercises/barre-curls-lying-against-an-incline/thumbnail.webp,True,False,barbell-curls-lying-against-an-incline,barre-curls-lying-against-an-incline,
Barbell_Deadlift,ExerciseDB,exercises/Barbell_Deadlift/exercise.json,barre-souleve-de-terre,Barbell Deadlift,Barre Soulevé de terre,Dos,"[""Lombaires""]","[""Mollets"", ""Avant-bras"", ""Fessiers"", ""Ischios"", ""Grand dorsal"", ""Milieu du dos"", ""Quadriceps"", ""Trapèzes""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur lombaires et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-souleve-de-terre/image.webp,/media/exercises/barre-souleve-de-terre/animation.webp,/media/exercises/barre-souleve-de-terre/thumbnail.webp,True,False,barbell-deadlift,barre-souleve-de-terre,
Barbell_Full_Squat,ExerciseDB,exercises/Barbell_Full_Squat/exercise.json,barre-full-squat,Barbell Full Squat,Barre Full Squat,Jambes,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios"", ""Lombaires""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-full-squat/image.webp,/media/exercises/barre-full-squat/animation.webp,/media/exercises/barre-full-squat/thumbnail.webp,True,False,barbell-full-squat,barre-full-squat,
Barbell_Glute_Bridge,ExerciseDB,exercises/Barbell_Glute_Bridge/exercise.json,barre-pont-fessier,Barbell Glute Bridge,Barre Pont fessier,Force athlétique,"[""Fessiers""]","[""Mollets"", ""Ischios""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur fessiers et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-pont-fessier/image.webp,/media/exercises/barre-pont-fessier/animation.webp,/media/exercises/barre-pont-fessier/thumbnail.webp,True,False,barbell-glute-bridge,barre-pont-fessier,
Barbell_Guillotine_Bench_Press,ExerciseDB,exercises/Barbell_Guillotine_Bench_Press/exercise.json,barre-guillotine-developpe-couche,Barbell Guillotine Bench Press,Barre Guillotine Développé couché,Pectoraux,"[""Pectoraux""]","[""Épaules"", ""Triceps""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-guillotine-developpe-couche/image.webp,/media/exercises/barre-guillotine-developpe-couche/animation.webp,/media/exercises/barre-guillotine-developpe-couche/thumbnail.webp,True,False,barbell-guillotine-bench-press,barre-guillotine-developpe-couche,
Barbell_Hack_Squat,ExerciseDB,exercises/Barbell_Hack_Squat/exercise.json,barre-hack-squat,Barbell Hack Squat,Barre Hack Squat,Jambes,"[""Quadriceps""]","[""Mollets"", ""Avant-bras"", ""Ischios""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-hack-squat/image.webp,/media/exercises/barre-hack-squat/animation.webp,/media/exercises/barre-hack-squat/thumbnail.webp,True,False,barbell-hack-squat,barre-hack-squat,
Barbell_Hip_Thrust,ExerciseDB,exercises/Barbell_Hip_Thrust/exercise.json,barre-hip-thrust,Barbell Hip Thrust,Barre Hip thrust,Force athlétique,"[""Fessiers""]","[""Mollets"", ""Ischios""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur fessiers et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-hip-thrust/image.webp,/media/exercises/barre-hip-thrust/animation.webp,/media/exercises/barre-hip-thrust/thumbnail.webp,True,False,barbell-hip-thrust,barre-hip-thrust,
Barbell_Incline_Bench_Press_-_Medium_Grip,ExerciseDB,exercises/Barbell_Incline_Bench_Press_-_Medium_Grip/exercise.json,barre-incline-developpe-couche-prise-moyenne,Barbell Incline Bench Press - Medium Grip,Barre Incline Développé couché prise moyenne,Pectoraux,"[""Pectoraux""]","[""Épaules"", ""Triceps""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur pectoraux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-incline-developpe-couche-prise-moyenne/image.webp,/media/exercises/barre-incline-developpe-couche-prise-moyenne/animation.webp,/media/exercises/barre-incline-developpe-couche-prise-moyenne/thumbnail.webp,True,True,barbell-incline-bench-press,barre-incline-developpe-couche-prise-moyenne,Prise moyenne
Barbell_Incline_Shoulder_Raise,ExerciseDB,exercises/Barbell_Incline_Shoulder_Raise/exercise.json,barre-incline-shoulder-raise,Barbell Incline Shoulder Raise,Barre Incline Shoulder Raise,Épaules,"[""Épaules""]","[""Pectoraux""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-incline-shoulder-raise/image.webp,/media/exercises/barre-incline-shoulder-raise/animation.webp,/media/exercises/barre-incline-shoulder-raise/thumbnail.webp,True,False,barbell-incline-shoulder-raise,barre-incline-shoulder-raise,
Barbell_Lunge,ExerciseDB,exercises/Barbell_Lunge/exercise.json,barre-fente,Barbell Lunge,Barre Fente,Jambes,"[""Quadriceps""]","[""Mollets"", ""Fessiers"", ""Ischios""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur quadriceps et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-fente/image.webp,/media/exercises/barre-fente/animation.webp,/media/exercises/barre-fente/thumbnail.webp,True,False,barbell-lunge,barre-fente,
Barbell_Rear_Delt_Row,ExerciseDB,exercises/Barbell_Rear_Delt_Row/exercise.json,barre-deltoides-posterieurs-rowing,Barbell Rear Delt Row,Barre deltoïdes postérieurs Rowing,Épaules,"[""Épaules""]","[""Biceps"", ""Grand dorsal"", ""Milieu du dos""]","[""Barre""]",Débutant,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-deltoides-posterieurs-rowing/image.webp,/media/exercises/barre-deltoides-posterieurs-rowing/animation.webp,/media/exercises/barre-deltoides-posterieurs-rowing/thumbnail.webp,True,False,barbell-rear-delt-row,barre-deltoides-posterieurs-rowing,
Barbell_Rollout_from_Bench,ExerciseDB,exercises/Barbell_Rollout_from_Bench/exercise.json,barre-rollout-from-bench,Barbell Rollout from Bench,Barre Rollout from Bench,Abdos,"[""Abdominaux""]","[""Fessiers"", ""Ischios"", ""Grand dorsal"", ""Épaules""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur abdominaux et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-rollout-from-bench/image.webp,/media/exercises/barre-rollout-from-bench/animation.webp,/media/exercises/barre-rollout-from-bench/thumbnail.webp,True,False,barbell-rollout-from-bench,barre-rollout-from-bench,
Barbell_Seated_Calf_Raise,ExerciseDB,exercises/Barbell_Seated_Calf_Raise/exercise.json,barre-mollets-assis,Barbell Seated Calf Raise,Barre Mollets assis,Jambes,"[""Mollets""]",[],"[""Barre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur mollets et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-mollets-assis/image.webp,/media/exercises/barre-mollets-assis/animation.webp,/media/exercises/barre-mollets-assis/thumbnail.webp,True,False,barbell-seated-calf-raise,barre-mollets-assis,
Barbell_Shoulder_Press,ExerciseDB,exercises/Barbell_Shoulder_Press/exercise.json,barre-developpe-epaules,Barbell Shoulder Press,Barre Développé épaules,Épaules,"[""Épaules""]","[""Pectoraux"", ""Triceps""]","[""Barre""]",Intermédiaire,Polyarticulaire,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur épaules et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-developpe-epaules/image.webp,/media/exercises/barre-developpe-epaules/animation.webp,/media/exercises/barre-developpe-epaules/thumbnail.webp,True,False,barbell-shoulder-press,barre-developpe-epaules,
Barbell_Shrug,ExerciseDB,exercises/Barbell_Shrug/exercise.json,barre-shrug,Barbell Shrug,Barre Shrug,Dos,"[""Trapèzes""]",[],"[""Barre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur trapèzes et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-shrug/image.webp,/media/exercises/barre-shrug/animation.webp,/media/exercises/barre-shrug/thumbnail.webp,True,False,barbell-shrug,barre-shrug,
Barbell_Shrug_Behind_The_Back,ExerciseDB,exercises/Barbell_Shrug_Behind_The_Back/exercise.json,barre-shrug-behind-the-back,Barbell Shrug Behind The Back,Barre Shrug Behind The Back,Dos,"[""Trapèzes""]","[""Avant-bras"", ""Milieu du dos""]","[""Barre""]",Débutant,Isolation,"Installe-toi correctement, garde le gainage et réalise le mouvement de façon contrôlée. Concentre-toi sur trapèzes et évite les à-coups. Reviens lentement en position de départ avant de répéter.","[""Charge trop lourde"", ""Amplitude incomplète"", ""Mouvement trop rapide""]",/media/exercises/barre-shrug-behind-the-back/image.webp,/media/exercises/barre-shrug-behind-the-back/animation.webp,/media/exercises/barre-shrug-behind-the-back/thumbnail.webp,True,False,barbell-shrug-behind-the-back,barre-shrug-behind-the-back,
